Scenario,Country,partner,partner_iso,Year,inflation,unemployment
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2040,0.032824923594792665,0.0346716245015462
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2040,0.16721010208129883,-0.1463954448699951
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2040,0.13715468843777973,-0.012875239054361933
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2040,0.07211243112881972,0.01789365212122593
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2040,0.1087579031785329,0.05110923449198403
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2040,0.13605910539627078,0.06814328829447423
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2040,0.30295437574386597,-0.15096135934193927
Nationally Determined Contributions (NDCs),United States,United States,USA,2040,0.12736084063847863,-0.14984858036041257
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2040,0.2175398369630178,0.09244052569071447
Net Zero 2050,Argentina,Argentina,ARG,2040,0.061546331349139394,0.0034913221995035667
Net Zero 2050,Australia,Australia,AUS,2040,0.05641875664393107,-0.0327066580454508
Net Zero 2050,Austria,Austria,AUT,2040,-0.0862370729446411,-0.04043030738830567
Net Zero 2050,Belgium,Belgium,BEL,2040,0.04284428556760153,-0.03329881032307944
Net Zero 2050,Brazil,Brazil,BRA,2040,0.1689766446749369,0.06362458070119216
Net Zero 2050,Bulgaria,Bulgaria,BGR,2040,-0.0790373086929321,-0.005254387855529834
Net Zero 2050,Canada,Canada,CAN,2040,-0.41490625341733295,0.3566313584645589
Net Zero 2050,Chile,Chile,CHL,2040,-0.13115197916825613,-0.014547348022460866
Net Zero 2050,China,China,CHN,2040,-0.21133907636006674,-0.38236574331919354
Net Zero 2050,Croatia,Croatia,HRV,2040,0.03385943174362183,-0.02742866675058997
Net Zero 2050,Czech Republic,Czech Republic,CZE,2040,-0.0408091147740682,0.032741228739420564
Net Zero 2050,Denmark,Denmark,DNK,2040,-0.011579682429631533,-0.0158472855885823
Net Zero 2050,Egypt,Egypt,EGY,2040,-0.4451377745717764,0.09523137410481768
Net Zero 2050,Estonia,Estonia,EST,2040,-0.13964034120241797,-0.0383598407109578
Net Zero 2050,Finland,Finland,FIN,2040,-0.023042529821395864,0.07314248879750566
Net Zero 2050,France,France,FRA,2040,0.30485675732294715,-0.21181070804595944
Net Zero 2050,Germany,Germany,DEU,2040,-0.024457633495330807,0.0036487380663553664
Net Zero 2050,Greece,Greece,GRC,2040,-0.5754649837811788,0.06490071614583336
Net Zero 2050,Hong Kong,Hong Kong,HKG,2040,-0.0675475498040517,0.05917725960413609
Net Zero 2050,Hungary,Hungary,HUN,2040,-0.029188493887583367,0.03911872704823816
Net Zero 2050,India,India,IND,2040,-0.042800366878509494,0.022179166475931766
Net Zero 2050,Indonesia,Indonesia,IDN,2040,-0.06458319226900733,-0.003163337707519568
Net Zero 2050,Ireland,Ireland,IRL,2040,-0.0032450556755066287,0.0285013914108276
Net Zero 2050,Italy,Italy,ITA,2040,0.14360622564951578,-0.10207358996073403
Net Zero 2050,Japan,Japan,JPN,2040,-0.0403670569260915,-0.08076216777165726
Net Zero 2050,Latvia,Latvia,LVA,2040,-0.13545549909273782,-0.002664724985758467
Net Zero 2050,Lithuania,Lithuania,LTU,2040,-0.11840686202049254,0.009366114934285434
Net Zero 2050,Malaysia,Malaysia,MYS,2040,-0.21764163176218668,-0.2397481600443522
Net Zero 2050,Mexico,Mexico,MEX,2040,-0.030573209126790332,-7.114807764693291e-05
Net Zero 2050,Netherlands,Netherlands,NLD,2040,-0.012286206086476634,0.06177512804667149
Net Zero 2050,New Zealand,New Zealand,NZL,2040,-0.014347096284230533,-0.014439463615417467
Net Zero 2050,Norway,Norway,NOR,2040,0.0018369108438492006,0.0081144173940022
Net Zero 2050,Poland,Poland,POL,2040,-0.13256124655405685,-0.11315709352493282
Net Zero 2050,Portugal,Portugal,PRT,2040,0.18637043237686157,-0.1675729751586914
Net Zero 2050,Romania,Romania,ROU,2040,0.30142089724540705,-0.11371135711669923
Net Zero 2050,Russia,Russia,RUS,2040,0.5649637877941132,0.1250411868095398
Net Zero 2050,Singapore,Singapore,SGP,2040,-0.22105118632316592,0.06178164482116694
Net Zero 2050,Slovakia,Slovakia,SVK,2040,0.05885859330495196,-0.002302130063374865
Net Zero 2050,Slovenia,Slovenia,SVN,2040,-0.045599609613418524,-0.0034629503885904335
Net Zero 2050,South Africa,South Africa,ZAF,2040,0.43299760421117145,-0.011163870493570998
Net Zero 2050,South Korea,South Korea,KOR,2040,0.003842562437057472,0.0028013984362284332
Net Zero 2050,Spain,Spain,ESP,2040,0.1074874798456828,-0.15169787406921387
Net Zero 2050,Sweden,Sweden,SWE,2040,0.13379163543383277,0.06595702966054277
Net Zero 2050,Switzerland,Switzerland,CHE,2040,-0.19627282023429873,-0.0421964327494303
Net Zero 2050,Taiwan,Taiwan,TWN,2040,-0.007351746161778768,-0.0028241475423177002
Net Zero 2050,Turkey,Turkey,TUR,2040,0.07332965234915413,0.04042394955952957
Net Zero 2050,United Kingdom,United Kingdom,GBR,2040,-0.004114717245101966,-0.31554538011550903
Net Zero 2050,United States,United States,USA,2040,-0.1707660059134166,-0.26911171277364093
Net Zero 2050,Viet Nam,Viet Nam,VNM,2040,-0.16118911902109787,0.0366528431574503
Below 2C,Argentina,Argentina,ARG,2041,0.16682603179166713,-0.0011310974756876667
Below 2C,Australia,Australia,AUS,2041,0.13486923774083456,-0.05776719252268467
Below 2C,Austria,Austria,AUT,2041,0.22637123862902322,-0.03425399462381993
Below 2C,Belgium,Belgium,BEL,2041,0.1672790547211965,-0.315143624941508
Below 2C,Brazil,Brazil,BRA,2041,0.20390909910202024,0.0621789693832397
Below 2C,Bulgaria,Bulgaria,BGR,2041,0.12115239103635152,0.0015077193578083667
Below 2C,Canada,Canada,CAN,2041,-0.28091584642728173,0.36983688672383624
Below 2C,Chile,Chile,CHL,2041,0.024875481923421233,-0.009715080261230401
Below 2C,China,China,CHN,2041,0.15940743684768677,-0.42275989055633545
Below 2C,Croatia,Croatia,HRV,2041,0.1972914238770803,-0.009693066279093367
Below 2C,Czech Republic,Czech Republic,CZE,2041,0.09937882423400878,0.13998508453369138
Below 2C,Denmark,Denmark,DNK,2041,0.11388261119524636,-0.03154146671295163
Below 2C,Egypt,Egypt,EGY,2041,-0.032664343714714064,0.06943317254384357
Below 2C,Estonia,Estonia,EST,2041,0.081672857205073,-0.010154565175374301
Below 2C,Finland,Finland,FIN,2041,0.015329351027806568,0.046810030937194796
Below 2C,France,France,FRA,2041,0.27899619936943054,-0.2800193627675374
Below 2C,Germany,Germany,DEU,2041,0.10075849294662474,-0.0273401538530985
Below 2C,Greece,Greece,GRC,2041,-0.032571097215016706,-0.05791807174682614
Below 2C,Hong Kong,Hong Kong,HKG,2041,0.1808326542377472,0.04411703348159784
Below 2C,Hungary,Hungary,HUN,2041,0.07301578919092813,0.05506559213002523
Below 2C,India,India,IND,2041,0.09338708718617757,0.03167255719502763
Below 2C,Indonesia,Indonesia,IDN,2041,0.06308623154958086,0.017309745152791333
Below 2C,Ireland,Ireland,IRL,2041,0.13830681641896567,-0.0025488535563151
Below 2C,Italy,Italy,ITA,2041,0.15643190344174707,-0.079294204711914
Below 2C,Japan,Japan,JPN,2041,0.12184657653172808,-0.12982350587844846
Below 2C,Latvia,Latvia,LVA,2041,0.08957943320274349,-0.0084823369979858
Below 2C,Lithuania,Lithuania,LTU,2041,0.06812074780464171,-0.00034578641255696667
Below 2C,Malaysia,Malaysia,MYS,2041,0.059479137261708566,-0.19373629490534464
Below 2C,Mexico,Mexico,MEX,2041,0.0938652952512105,0.024638394514719598
Below 2C,Netherlands,Netherlands,NLD,2041,0.08135853211084997,-0.002447883288065567
Below 2C,New Zealand,New Zealand,NZL,2041,0.074204017718633,0.0014609495798746667
Below 2C,Norway,Norway,NOR,2041,0.14085240165392557,0.0031935175259907665
Below 2C,Poland,Poland,POL,2041,0.015642066796620665,-0.051157395044962535
Below 2C,Portugal,Portugal,PRT,2041,0.2997590700785319,-0.3320463498433431
Below 2C,Romania,Romania,ROU,2041,0.3656746844450633,-0.12114862600962321
Below 2C,Russia,Russia,RUS,2041,0.4728960394859314,0.06392510732014973
Below 2C,Singapore,Singapore,SGP,2041,0.10983850558598836,0.0350326895713806
Below 2C,Slovakia,Slovakia,SVK,2041,0.19841675957043967,0.008394638697306235
Below 2C,Slovenia,Slovenia,SVN,2041,0.1505799194176992,0.0060921510060628
Below 2C,South Africa,South Africa,ZAF,2041,0.2448071837425232,-0.0516312917073567
Below 2C,South Korea,South Korea,KOR,2041,0.07608684897422786,0.0085042516390482
Below 2C,Spain,Spain,ESP,2041,0.2162830630938212,-0.15081048011779782
Below 2C,Sweden,Sweden,SWE,2041,0.169758011897405,0.011694431304931599
Below 2C,Switzerland,Switzerland,CHE,2041,-0.004372229178746532,-0.017872472604115768
Below 2C,Taiwan,Taiwan,TWN,2041,0.1266235808531443,0.011118094126383399
Below 2C,Turkey,Turkey,TUR,2041,0.14120545983314514,0.03125341733296707
Below 2C,United Kingdom,United Kingdom,GBR,2041,0.24620591600735983,-0.1834964156150818
Below 2C,United States,United States,USA,2041,0.11324620246887207,-0.16196930408477783
Below 2C,Viet Nam,Viet Nam,VNM,2041,0.155904233455658,0.0325550436973571
Delayed transition,Argentina,Argentina,ARG,2041,0.3333229978258411,-0.012308518091837533
Delayed transition,Australia,Australia,AUS,2041,0.3995145559310913,-0.033218224843343074
Delayed transition,Austria,Austria,AUT,2041,0.4170384307702382,-0.012598554293314598
Delayed transition,Belgium,Belgium,BEL,2041,0.38135915001233417,-0.6033483346303304
Delayed transition,Brazil,Brazil,BRA,2041,0.4289642771085103,0.06832627455393467
Delayed transition,Bulgaria,Bulgaria,BGR,2041,0.1405072112878164,0.0271406173706054
Delayed transition,Canada,Canada,CAN,2041,0.05879091223080957,0.5367010831832886
Delayed transition,Chile,Chile,CHL,2041,0.14770143230756125,-0.042463223139444894
Delayed transition,China,China,CHN,2041,0.5811599095662435,-0.4605674346288045
Delayed transition,Croatia,Croatia,HRV,2041,0.2989927927652995,0.0270094076792399
Delayed transition,Czech Republic,Czech Republic,CZE,2041,0.22700762748718262,0.4121863047281901
Delayed transition,Denmark,Denmark,DNK,2041,0.2851099769274394,-0.04723529020945227
Delayed transition,Egypt,Egypt,EGY,2041,0.11520426968733473,0.08458983898162836
Delayed transition,Estonia,Estonia,EST,2041,0.08115078012148542,0.015024622281392367
Delayed transition,Finland,Finland,FIN,2041,0.11417977015177405,0.044154087702433197
Delayed transition,France,France,FRA,2041,0.5642170608043671,-0.42320382595062256
Delayed transition,Germany,Germany,DEU,2041,0.32804660002390545,-0.048549056053161566
Delayed transition,Greece,Greece,GRC,2041,0.38984839121500653,-0.06952810287475583
Delayed transition,Hong Kong,Hong Kong,HKG,2041,0.6014313499132792,0.030387878417968698
Delayed transition,Hungary,Hungary,HUN,2041,0.1783147950967153,0.3002261718114217
Delayed transition,India,India,IND,2041,0.2064761519432068,0.03132291634877516
Delayed transition,Indonesia,Indonesia,IDN,2041,0.1854211986064911,0.017178098360697402
Delayed transition,Ireland,Ireland,IRL,2041,0.29548527797063195,0.0348048607508341
Delayed transition,Italy,Italy,ITA,2041,0.3201296627521515,-0.08768653869628902
Delayed transition,Japan,Japan,JPN,2041,0.30336834987004596,-0.2091349164644877
Delayed transition,Latvia,Latvia,LVA,2041,0.18049164613087967,-0.021032373110453233
Delayed transition,Lithuania,Lithuania,LTU,2041,0.13954818248748777,0.010774413744608533
Delayed transition,Malaysia,Malaysia,MYS,2041,0.26969772577285767,-0.14136463403701785
Delayed transition,Mexico,Mexico,MEX,2041,0.26379384597142536,0.04306149482727043
Delayed transition,Netherlands,Netherlands,NLD,2041,0.18599788347880045,-0.07715630531311034
Delayed transition,New Zealand,New Zealand,NZL,2041,0.21183215578397116,-0.005378246307373033
Delayed transition,Norway,Norway,NOR,2041,0.25005485614140827,-0.002527972062428767
Delayed transition,Poland,Poland,POL,2041,0.16444462041060126,0.17819265524546304
Delayed transition,Portugal,Portugal,PRT,2041,0.6617766420046488,-0.6606394449869791
Delayed transition,Romania,Romania,ROU,2041,0.5942194561163584,-0.1391556262969971
Delayed transition,Russia,Russia,RUS,2041,0.8372856179873148,0.08769341309865314
Delayed transition,Singapore,Singapore,SGP,2041,0.5282019774119059,0.0010452270507812667
Delayed transition,Slovakia,Slovakia,SVK,2041,0.2873312135537466,0.026990453402201298
Delayed transition,Slovenia,Slovenia,SVN,2041,0.2943474054336548,-0.00029746691385906565
Delayed transition,South Africa,South Africa,ZAF,2041,0.5049674312273661,-0.07357565561930336
Delayed transition,South Korea,South Korea,KOR,2041,0.19362622499465945,-0.015156586964925065
Delayed transition,Spain,Spain,ESP,2041,0.42573173840840656,-0.15279293060302732
Delayed transition,Sweden,Sweden,SWE,2041,0.2836590111255646,-0.0030229886372884
Delayed transition,Switzerland,Switzerland,CHE,2041,0.1335531771183014,-0.020254751046498567
Delayed transition,Taiwan,Taiwan,TWN,2041,0.2087605595588684,-0.004720131556193066
Delayed transition,Turkey,Turkey,TUR,2041,0.3266344765822093,0.04202898343404127
Delayed transition,United Kingdom,United Kingdom,GBR,2041,0.31395906209945673,0.054849863052368164
Delayed transition,United States,United States,USA,2041,0.3210238615671794,-0.03681766986846923
Delayed transition,Viet Nam,Viet Nam,VNM,2041,0.6083036661148071,-0.0132421652475993
Fragmented World,Argentina,Argentina,ARG,2041,0.29496255734314525,0.020683487256367934
Fragmented World,Australia,Australia,AUS,2041,0.2971415122350057,-0.07170657316843666
Fragmented World,Austria,Austria,AUT,2041,0.3196115990479787,-0.03252903620402013
Fragmented World,Belgium,Belgium,BEL,2041,0.24487579862276712,-0.48366371790568036
Fragmented World,Brazil,Brazil,BRA,2041,0.3297938307126363,0.10649104913075763
Fragmented World,Bulgaria,Bulgaria,BGR,2041,0.2028018832206726,0.04318571090698234
Fragmented World,Canada,Canada,CAN,2041,-0.14067343870798746,0.4892926613489787
Fragmented World,Chile,Chile,CHL,2041,0.1456097463766734,0.011047363281249967
Fragmented World,China,China,CHN,2041,0.574255645275116,-0.5613459746042887
Fragmented World,Croatia,Croatia,HRV,2041,0.2728053629398346,0.039042870203653934
Fragmented World,Czech Republic,Czech Republic,CZE,2041,0.19190289576848352,0.3730384906133016
Fragmented World,Denmark,Denmark,DNK,2041,0.212088942527771,-0.035833795865376765
Fragmented World,Egypt,Egypt,EGY,2041,0.19287483394145966,0.10873750845591228
Fragmented World,Estonia,Estonia,EST,2041,0.17050639788309732,-0.00030799706776936663
Fragmented World,Finland,Finland,FIN,2041,0.045360535383224466,0.0533293485641479
Fragmented World,France,France,FRA,2041,0.3828730881214142,-0.3609373569488525
Fragmented World,Germany,Germany,DEU,2041,0.2054188152154287,-0.04974766572316484
Fragmented World,Greece,Greece,GRC,2041,0.26527595520019537,-0.0342473189036051
Fragmented World,Hong Kong,Hong Kong,HKG,2041,0.3902516762415568,0.073892335096995
Fragmented World,Hungary,Hungary,HUN,2041,0.15876627961794534,0.31726280848185223
Fragmented World,India,India,IND,2041,0.19942930340766907,0.08589331309000647
Fragmented World,Indonesia,Indonesia,IDN,2041,0.19797687729199728,0.07900261878967284
Fragmented World,Ireland,Ireland,IRL,2041,0.24001298348108926,-0.03079438209533687
Fragmented World,Italy,Italy,ITA,2041,0.2883306642373403,-0.04620321591695143
Fragmented World,Japan,Japan,JPN,2041,0.2676920195420583,-0.1556629737218221
Fragmented World,Latvia,Latvia,LVA,2041,0.1887979904810587,-0.0012550354003905667
Fragmented World,Lithuania,Lithuania,LTU,2041,0.1702272891998291,0.0098891655604044
Fragmented World,Malaysia,Malaysia,MYS,2041,0.1601890921592712,-0.12621376911799112
Fragmented World,Mexico,Mexico,MEX,2041,0.21663633982340494,0.07926110426584873
Fragmented World,Netherlands,Netherlands,NLD,2041,0.13473931948343912,-0.06518034140268957
Fragmented World,New Zealand,New Zealand,NZL,2041,0.19505326946576437,0.027827799320220902
Fragmented World,Norway,Norway,NOR,2041,0.18251946568489075,-0.000903805096944168
Fragmented World,Poland,Poland,POL,2041,0.16303291916847226,0.17384904623031616
Fragmented World,Portugal,Portugal,PRT,2041,0.42280060052871704,-0.41953039169311523
Fragmented World,Romania,Romania,ROU,2041,0.4041638672351837,-0.15534486373265585
Fragmented World,Russia,Russia,RUS,2041,0.4631337324778239,0.0338511268297831
Fragmented World,Singapore,Singapore,SGP,2041,0.30895817279815674,0.06832700967788691
Fragmented World,Slovakia,Slovakia,SVK,2041,0.21564888954162598,0.02889621257781977
Fragmented World,Slovenia,Slovenia,SVN,2041,0.24952111641565958,0.0373512506484985
Fragmented World,South Africa,South Africa,ZAF,2041,0.29268838961919147,-0.052202542622884096
Fragmented World,South Korea,South Korea,KOR,2041,0.19326235850652054,0.036259551843007366
Fragmented World,Spain,Spain,ESP,2041,0.28677425781885785,-0.15616265932718912
Fragmented World,Sweden,Sweden,SWE,2041,0.21393496791521707,-0.021534721056620267
Fragmented World,Switzerland,Switzerland,CHE,2041,0.15779622395833334,0.024497787157694434
Fragmented World,Taiwan,Taiwan,TWN,2041,0.20727957288424173,0.04853773117065426
Fragmented World,Turkey,Turkey,TUR,2041,0.23591297368208566,0.06507420539855953
Fragmented World,United Kingdom,United Kingdom,GBR,2041,0.34108760952949524,0.1436965465545654
Fragmented World,United States,United States,USA,2041,0.3105571468671163,-0.11509744326273597
Fragmented World,Viet Nam,Viet Nam,VNM,2041,0.40522215763727826,0.0689533948898315
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2041,0.18643361795693636,0.01643375555674233
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2041,0.13994365930557254,-0.08877460161844884
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2041,0.22926810383796692,-0.067046046257019
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2041,0.16608201464017228,-0.3001099427541097
